,ID,gene_assignment,logFC,AveExpr,t,P.Value,adj.P.Val,B
13196,7972692, SLC10A2 ,-0.013930986,2.461141838,-0.368223495,0.714766165,0.999925768,-5.533512498
13197,8112615, ENC1 ,0.024147921,2.251941304,0.368194253,0.714787787,0.999925768,-5.533522011
13198,7894610,,-0.029245623,2.612658,-0.368188154,0.714792297,0.999925768,-5.533523996
13199,7901311, FOXD2 ,0.016988685,2.272123217,0.368140393,0.714827613,0.999925768,-5.533539532
13200,7894366,,0.054340556,2.612898924,0.368074912,0.714876033,0.999925768,-5.533560829
13201,8090193, HEG1 ,0.016278168,2.107584773,0.368060643,0.714886584,0.999925768,-5.533565469
13202,8007302, TUBG1 ,0.008893966,2.763437009,0.367996046,0.714934353,0.999925768,-5.533586474
13203,8068164, KRTAP20-3 ,-0.023146687,2.095934745,-0.367988304,0.714940077,0.999925768,-5.533588992
13204,8117881, RPP21 ,0.037695305,2.527792364,0.367983994,0.714943265,0.999925768,-5.533590393
13205,8004464, TNFSF13 ,0.010508367,2.460793765,0.367946925,0.714970677,0.999925768,-5.533602445
13206,8032755, ZBTB7A ,-0.014988102,2.323037262,-0.36791765,0.714992326,0.999925768,-5.533611962
13207,7892885,,-0.048672802,2.228894239,-0.367828328,0.715058381,0.999925768,-5.533640995
13208,8045768, ARL6IP6 ,-0.023345902,2.046451912,-0.367750391,0.715116019,0.999925768,-5.533666321
13209,7900792, PTPRF ,-0.008623714,2.488568166,-0.367650088,0.715190199,0.999925768,-5.533698908
13210,8160898, FAM205A ,0.016605841,2.267890519,0.367645689,0.715193453,0.999925768,-5.533700337
13211,8153334,,-0.012357611,2.575193125,-0.367501424,0.715300151,0.999925768,-5.533747191
13212,7892960,,-0.030527001,3.048505206,-0.36748288,0.715313867,0.999925768,-5.533753212
13213,8103975, SLED1 ,0.017579029,2.109961828,0.367480717,0.715315467,0.999925768,-5.533753914
13214,8043018,,-0.019662509,2.147976105,-0.367463455,0.715328234,0.999925768,-5.533759519
13215,7978360, GZMH ,0.011174094,2.784679158,0.367322744,0.715432311,0.999925768,-5.533805196
13216,7990031,,-0.011090054,2.474096927,-0.367280861,0.715463291,0.999925768,-5.533818788
13217,7996593, CTCF ,0.015891605,2.251131373,0.36724483,0.715489942,0.999925768,-5.53383048
13218,7919271, NBPF8 ,0.07410758,1.979767756,0.367058814,0.715627542,0.999925768,-5.533890825
13219,7894030,,0.056691523,1.889606477,0.367045023,0.715637743,0.999925768,-5.533895297
13220,7896371,,0.022789389,2.820811585,0.367018763,0.71565717,0.999925768,-5.533903814
13221,8115806, UBTD2 ,0.024794089,2.255504551,0.366993152,0.715676116,0.999925768,-5.533912119
13222,8175642, CXorf40B ,0.019569265,2.445131616,0.366989924,0.715678503,0.999925768,-5.533913165
13223,7893728,,0.025335261,2.716178104,0.366895008,0.71574872,0.999925768,-5.533943939
13224,8118721, ZBTB9 ,0.015973071,2.164642577,0.366862191,0.715772997,0.999925768,-5.533954577
13225,8016402, CBX1 ,-0.019291191,2.473370055,-0.366829846,0.715796927,0.999925768,-5.533965061
13226,7941662, ACTN3 ,-0.017206116,2.148968723,-0.366805254,0.71581512,0.999925768,-5.533973032
13227,8056201, RBMS1 ,-0.027905109,2.29621729,-0.366761215,0.715847701,0.999925768,-5.533987304
13228,7956697, MON2 ,-0.009708891,2.259289828,-0.366732011,0.715869307,0.999925768,-5.533996768
13229,8002904, ADAT1 ,-0.013081015,2.261514344,-0.366524505,0.716022833,0.999925768,-5.534063988
13230,8089013, PROSP ,0.019884807,2.161010519,0.366480117,0.716055676,0.999925768,-5.534078362
13231,8137833, SNX8 ,-0.015121558,2.329855161,-0.366389711,0.716122568,0.999925768,-5.534107634
13232,8104201, EXOC3 ,0.017806807,2.377249091,0.366377013,0.716131964,0.999925768,-5.534111744
13233,8077160, ARSA ,-0.014480253,2.322350922,-0.366346876,0.716154264,0.999925768,-5.5341215
13234,8138770, HOXA13 ,-0.019856804,2.282999197,-0.366286417,0.716199001,0.999925768,-5.534141069
13235,8012054, DLG4 ,-0.017822686,2.271415087,-0.366183688,0.716275017,0.999925768,-5.534174312
13236,8076077, DDX17 ,0.020375344,2.509573888,0.366033432,0.716386208,0.999925768,-5.534222919
13237,8030736, ACPT ,0.014308985,2.462128937,0.366003911,0.716408054,0.999925768,-5.534232466
13238,8060526,,-0.016193705,2.249549772,-0.365729125,0.716611416,0.999925768,-5.534321298
13239,7925048, EGLN1 ,0.021262233,2.201068753,0.365701078,0.716632174,0.999925768,-5.534330361
13240,8052087, RNU6-439P ,-0.012808251,2.944849277,-0.365700685,0.716632465,0.999925768,-5.534330488
13241,7997933, RPL13 ,-0.036759765,2.502313898,-0.365699594,0.716633273,0.999925768,-5.534330841
13242,8168580, APOOL ,-0.025787632,2.051731146,-0.365660808,0.716661979,0.999925768,-5.534343373
13243,8176159, CTAG2 ,-0.017824067,2.486484806,-0.365615612,0.71669543,0.999925768,-5.534357975
13244,7998267, JMJD8 ,0.012937199,2.504957802,0.365461143,0.716809763,0.999925768,-5.534407867
13245,8066889, STAU1 ,0.020254879,2.356841762,0.365420644,0.716839739,0.999925768,-5.534420944
13246,7984908, CPLX3 ,-0.030840167,2.098764943,-0.365363474,0.716882057,0.999925768,-5.534439402
13247,7893458,,-0.03971744,2.379244962,-0.365310586,0.716921206,0.999925768,-5.534456475
13248,8099091, OR7E43P ,-0.009306449,3.01256823,-0.365140749,0.717046928,0.999925768,-5.534511284
13249,7981494, AKT1 ,-0.013462398,2.425105112,-0.365085273,0.717087996,0.999925768,-5.534529182
13250,7925718, OR2B11 ,-0.018111241,2.219696058,-0.365064787,0.717103162,0.999925768,-5.53453579
13251,7932911, KIF5B ,-0.045880242,2.079034115,-0.365030897,0.717128251,0.999925768,-5.534546722
13252,7894294,,-0.053571654,2.339426946,-0.364963105,0.717178438,0.999925768,-5.534568585
13253,7983502, BLOC1S6 ,-0.017102685,2.279976759,-0.364913636,0.717215062,0.999925768,-5.534584538
13254,7945177, LINC00167 ,0.015277326,2.217212873,0.364836191,0.717272398,0.999925768,-5.534609507
13255,8173596, PABPC1L2A ,0.017347796,2.30408218,0.364808068,0.717293219,0.999925768,-5.534618572
13256,8174239, BEX2 ,0.023748872,2.57126348,0.364728597,0.717352058,0.999925768,-5.534644187
13257,7893476,,-0.022982384,2.56266163,-0.364679096,0.717388708,0.999925768,-5.534660139
13258,7984813, ISLR ,-0.010830166,2.261279846,-0.364527622,0.717500863,0.999925768,-5.534708939
13259,7976567, BDKRB1 ,-0.01526661,2.426115427,-0.364357358,0.717626938,0.999925768,-5.53476377
13260,8130003, SF3B5 ,0.012395986,2.576291996,0.364312193,0.717660383,0.999925768,-5.53477831
13261,7998692, NTHL1 ,0.014325372,2.296809337,0.364303073,0.717667136,0.999925768,-5.534781245
13262,8105731, FLJ46010 ,0.020484295,2.087220505,0.364297545,0.717671229,0.999925768,-5.534783025
13263,8038192, FUT1 ,0.016136177,2.252388103,0.364251985,0.717704968,0.999925768,-5.53479769
13264,8180241,,-0.01072856,2.406943115,-0.364241915,0.717712424,0.999925768,-5.534800931
13265,8027258, ZNF90 ,-0.014035518,2.440787953,-0.364235378,0.717717266,0.999925768,-5.534803035
13266,8023154, TCEB3CL ,-0.017273779,2.913691111,-0.364207275,0.717738076,0.999925768,-5.534812079
13267,7895478,,0.030921099,2.643159947,0.364142147,0.717786306,0.999925768,-5.534833037
13268,7941761, RHOD ,-0.009558749,2.691265545,-0.364104346,0.7178143,0.999925768,-5.5348452
13269,7893695,,0.024201979,2.627378539,0.36403097,0.71786864,0.999925768,-5.534868805
13270,7951422, MSANTD4 ,0.017259139,2.157609011,0.363963139,0.717918875,0.999925768,-5.534890622
13271,8140852, C7orf62 ,0.015282994,2.120763794,0.363954668,0.717925149,0.999925768,-5.534893346
13272,8129377, RNU6-200P ,0.016958681,2.484248326,0.363926527,0.717945991,0.999925768,-5.534902396
13273,7939237, KIAA1549L ,-0.01902016,2.218133322,-0.36384454,0.718006711,0.999925768,-5.534928758
13274,7957338, SYT1 ,0.051138874,2.364989657,0.363809954,0.718032327,0.999925768,-5.534939877
13275,8068898, HIST1H2BK ,0.011251312,2.46060974,0.363725918,0.718094569,0.999925768,-5.53496689
13276,7939944, OR5L1 ,0.019466145,2.513002836,0.363725796,0.71809466,0.999925768,-5.534966929
13277,7982348, LOC100996413 ,-0.013266431,2.384583553,-0.363719227,0.718099525,0.999925768,-5.53496904
13278,8168163, GDPD2 ,-0.015827663,2.166486756,-0.363576186,0.718205473,0.999925768,-5.535015004
13279,7895656,,0.041609611,2.806870712,0.363463241,0.718289134,0.999925768,-5.535051284
13280,8165406, NPDC1 ,0.015446687,2.557371145,0.363453126,0.718296627,0.999925768,-5.535054533
13281,8154163, RCL1 ,-0.0139435,2.46117988,-0.363441315,0.718305376,0.999925768,-5.535058326
13282,7894976,,-0.022344608,2.966439791,-0.363404449,0.718332684,0.999925768,-5.535070165
13283,8168602,,-0.017908254,3.131009331,-0.363368672,0.718359186,0.999925768,-5.535081653
13284,8008646, SCPEP1 ,-0.01232711,2.206076259,-0.363367693,0.718359912,0.999925768,-5.535081968
13285,7990253, NPTN ,0.019612879,2.520247156,0.363065106,0.71858407,0.999925768,-5.535179084
13286,8164627, FLJ46836 ,0.010259182,2.56944647,0.363015672,0.718620693,0.999925768,-5.535194943
13287,7895050,,-0.017106014,2.935576043,-0.362997645,0.718634049,0.999925768,-5.535200725
13288,8164833, GBGT1 ,-0.010333512,2.683395333,-0.3629329,0.718682017,0.999925768,-5.535221491
13289,7946860, ABCC8 ,-0.011687087,2.469427571,-0.362918855,0.718692422,0.999925768,-5.535225995
13290,8074617, SCARF2 ,-0.01179817,2.551982185,-0.362904436,0.718703106,0.999925768,-5.535230619
13291,8022870,,-0.026237886,2.916767832,-0.362894946,0.718710136,0.999925768,-5.535233662
13292,8164426, GOLGA2 ,0.015456622,2.305940804,0.36282291,0.718763509,0.999925768,-5.53525676
13293,7972426, RN7SKP7 ,-0.016064926,2.444433422,-0.362794295,0.71878471,0.999925768,-5.535265934
13294,8164243, TOR2A ,0.013549067,2.472074322,0.362719424,0.718840184,0.999925768,-5.535289934
13295,8170235, RN7SL727P ,-0.012877837,2.552985423,-0.362710405,0.718846866,0.999925768,-5.535292825
13296,8122136, RPS12 ,0.016092269,3.213369945,0.362570697,0.718950385,0.999925768,-5.535337594
13297,7919600,,-0.031578028,2.639657687,-0.362545113,0.718969342,0.999925768,-5.535345791
13298,8163002, KLF4 ,-0.01594021,2.096219842,-0.362506837,0.718997705,0.999925768,-5.535358053
13299,7894853,,0.018675838,3.094731627,0.362503389,0.71900026,0.999925768,-5.535359157
13300,7896098,,0.022256736,2.851168559,0.362491345,0.719009184,0.999925768,-5.535363015
13301,8146239,,-0.019584066,2.170271236,-0.362393507,0.719081684,0.999925768,-5.53539435
13302,7978343, CMA1 ,0.015972049,2.208691935,0.362257743,0.719182293,0.999925768,-5.535437818
13303,8073562, WBP2NL ,0.014771228,2.105087769,0.362158138,0.719256108,0.999925768,-5.535469699
13304,8010778,,-0.016014468,2.293125387,-0.362119522,0.719284726,0.999925768,-5.535482056
13305,7969736, FARP1 ,-0.010012666,2.294014852,-0.362045826,0.719339344,0.999925768,-5.535505636
13306,8078262, UBE2E1 ,-0.018814114,2.104134496,-0.362012871,0.719363768,0.999925768,-5.535516179
13307,7928823, OPN4 ,0.009799866,2.602721418,0.361895802,0.719450534,0.999925768,-5.535553623
13308,8151436, PEX2 ,0.024411284,2.064389079,0.361865037,0.719473336,0.999925768,-5.535563461
13309,8088167, SELK ,0.013365291,2.507582643,0.36180194,0.719520103,0.999925768,-5.535583636
13310,8050352, NTSR2 ,0.012727208,2.327147266,0.361792833,0.719526853,0.999925768,-5.535586548
13311,8044450, ZC3H6 ,-0.013838189,2.379432443,-0.361787864,0.719530536,0.999925768,-5.535588136
13312,8045425, R3HDM1 ,0.018938491,2.336497142,0.361748554,0.719559673,0.999925768,-5.535600703
13313,8032730, EEF2 ,-0.016780308,2.479577655,-0.361720675,0.719580337,0.999925768,-5.535609615
13314,8169049, TCEAL1 ,0.023898595,2.119250695,0.361712907,0.719586095,0.999925768,-5.535612098
13315,8004431, POLR2A ,-0.010185758,2.540988458,-0.361683409,0.719607959,0.999925768,-5.535621526
13316,8074108, MAPK8IP2 ,0.012579507,2.544836221,0.361637339,0.719642108,0.999925768,-5.535636249
13317,8058340,,0.016259201,3.165833685,0.361626714,0.719649983,0.999925768,-5.535639645
13318,8054519, LIMS3L ,-0.016847849,2.108861336,-0.361602348,0.719668045,0.999925768,-5.535647431
13319,8109161, ARHGEF37 ,-0.013477446,2.135662504,-0.361595028,0.719673471,0.999925768,-5.53564977
13320,8078214, RAB5A ,0.023523505,2.247949855,0.36158855,0.719678272,0.999925768,-5.53565184
13321,8145889, EIF4EBP1 ,-0.012475637,2.441315109,-0.361531598,0.719720489,0.999925768,-5.535670036
13322,7908635, RPL34P6 ,0.030652753,2.294661903,0.361502559,0.719742015,0.999925768,-5.535679313
13323,8100758, UGT2B11 ,0.082866731,2.270684764,0.361502338,0.719742179,0.999925768,-5.535679384
13324,7981488, TMEM179 ,0.009078224,2.752085361,0.36148706,0.719753504,0.999925768,-5.535684264
13325,8132832, DDC-AS1 ,-0.012633085,2.412847344,-0.361422049,0.719801696,0.999925768,-5.535705029
13326,8071289, COMT ,0.008933425,2.318224162,0.361311124,0.719883926,0.999925768,-5.535740452
13327,8091806, RPL23A ,0.020871118,3.033122518,0.361296722,0.719894603,0.999925768,-5.53574505
13328,7893794,,0.0323977,2.439989842,0.361211893,0.71995749,0.999925768,-5.53577213
13329,7892924,,0.013755863,3.116686194,0.361202581,0.719964394,0.999925768,-5.535775102
13330,8092055, SLC7A14 ,0.012627846,2.221335464,0.361164705,0.719992474,0.999925768,-5.535787191
13331,7945657, KRTAP5-4 ,-0.011108837,3.046967346,-0.361163916,0.719993059,0.999925768,-5.535787443
13332,8092095, TNIK ,0.013611311,2.308692418,0.361094721,0.720044359,0.999925768,-5.535809525
13333,7894958,,0.093224826,1.945800479,0.361085822,0.720050956,0.999925768,-5.535812365
13334,8043320, LOC400965 ,-0.021771229,2.360188467,-0.361074102,0.720059645,0.999925768,-5.535816104
13335,7987225, NOP10 ,-0.020051254,2.115610162,-0.361006775,0.720109562,0.999925768,-5.535837585
13336,8045279,,-0.020348672,3.146080256,-0.360922251,0.72017223,0.999925768,-5.535864546
13337,7910200, SNAP47 ,0.009080965,2.433579785,0.360913145,0.720178981,0.999925768,-5.53586745
13338,8099025, RN7SL589P ,-0.021231325,2.287158859,-0.360847328,0.720227781,0.999925768,-5.53588844
13339,8139201, MPLKIP ,0.014221038,2.9295567,0.360846706,0.720228242,0.999925768,-5.535888638
13340,7893467,,-0.025757641,2.661083263,-0.360814117,0.720252406,0.999925768,-5.535899029
13341,8110362, GRK6 ,-0.01779437,2.254434264,-0.360743613,0.720304683,0.999925768,-5.535921508
13342,7919301, LOC100130236 ,-0.014182683,2.821737443,-0.360688677,0.720345417,0.999925768,-5.535939019
13343,7967969, IL17D ,0.012751488,2.60491884,0.360611441,0.720402689,0.999925768,-5.535963634
13344,8039706, ZNF256 ,0.018966323,2.161612493,0.360535018,0.720459358,0.999925768,-5.535987985
13345,7973943, INSM2 ,0.017256838,2.424877868,0.360465389,0.720510992,0.999925768,-5.536010167
13346,7945678, LOC102724536 ,-0.0194666,2.25955847,-0.360460496,0.720514621,0.999925768,-5.536011726
13347,7895514,,-0.005125588,3.709457883,-0.360347459,0.720598446,0.999925768,-5.536047727
13348,8166335, PDHA1 ,0.022444633,2.169293532,0.360302007,0.720632153,0.999925768,-5.5360622
13349,7895421,,0.023075426,2.874815491,0.360212483,0.720698546,0.999925768,-5.536090701
13350,7894565,,0.023532062,2.757935855,0.360176039,0.720725574,0.999925768,-5.536102301
13351,8174568, LHFPL1 ,-0.019449186,2.276237395,-0.360083581,0.720794146,0.999925768,-5.536131726
13352,8019181, LOC100130370 ,-0.010470279,2.576777422,-0.360021819,0.720839953,0.999925768,-5.536151377
13353,7896368,,0.04748972,2.380747967,0.359933395,0.720905537,0.999925768,-5.536179506
13354,7899101, CNKSR1 ,0.007730307,2.468670323,0.359896724,0.720932736,0.999925768,-5.53619117
13355,7952056, CD3D ,-0.016581505,2.409337762,-0.359895619,0.720933556,0.999925768,-5.536191521
13356,8078567,,0.01148844,2.414442281,0.359841437,0.720973744,0.999925768,-5.536208752
13357,7896293,,-0.056871931,1.982239303,-0.359816837,0.720991991,0.999925768,-5.536216575
13358,7954407, CMAS ,-0.018882747,2.255774465,-0.359786159,0.721014745,0.999925768,-5.536226329
13359,8178289, OR12D3 ,-0.020845695,2.03351188,-0.359710518,0.721070853,0.999925768,-5.536250376
13360,8055424,,-0.021742068,2.161436577,-0.359645218,0.721119291,0.999925768,-5.536271132
13361,8011407, TAX1BP3 ,-0.018606826,2.214769979,-0.359441729,0.721270241,0.999925768,-5.536335787
13362,7982252, DKFZP434L187 ,0.018448343,2.307560868,0.359411893,0.721292375,0.999925768,-5.536345264
13363,8135576, TES ,0.020719082,2.224807197,0.359397676,0.721302922,0.999925768,-5.53634978
13364,7895325,,0.045287091,2.150784386,0.359383383,0.721313525,0.999925768,-5.536354319
13365,8180261,,-0.010673326,2.456130189,-0.359240645,0.721419419,0.999925768,-5.536399643
13366,8070655, U2AF1 ,-0.018832545,2.252749285,-0.35922654,0.721429884,0.999925768,-5.536404121
13367,8137783, TMEM184A ,-0.013017991,2.347618428,-0.359226478,0.72142993,0.999925768,-5.536404141
13368,8090688, SNORA58 ,-0.015742556,2.504995121,-0.359080864,0.721537964,0.999925768,-5.536450358
13369,8001108,,-0.010311802,2.671475406,-0.359043656,0.72156557,0.999925768,-5.536462164
13370,8138749, HOXA9 ,-0.009760487,2.469456707,-0.358915759,0.721660465,0.999925768,-5.536502738
13371,8006392, PSMD11 ,-0.016643461,2.265564039,-0.35891554,0.721660627,0.999925768,-5.536502807
13372,7960397, FGF23 ,-0.010160352,2.525611381,-0.358794968,0.721750092,0.999925768,-5.536541044
13373,8166438, RNU6-266P ,0.030245393,2.360105847,0.358794617,0.721750353,0.999925768,-5.536541156
13374,7924603, LBR ,-0.011698065,2.207699495,-0.358793244,0.721751371,0.999925768,-5.536541591
13375,8159078, CACFD1 ,0.011644366,2.515666187,0.358743404,0.721788353,0.999925768,-5.536557393
13376,7928817,,0.017835593,2.17568279,0.358720742,0.72180517,0.999925768,-5.536564578
13377,7972177, POU4F1 ,0.012134328,2.530965629,0.358695432,0.721823951,0.999925768,-5.536572601
13378,8013354, TRNAQ41P ,-0.033939598,2.767086521,-0.358673534,0.7218402,0.999925768,-5.536579542
13379,7960575, NOP2 ,0.010800644,2.329667073,0.358624836,0.721876337,0.999925768,-5.536594977
13380,8010248, AFMID ,0.010374728,2.457459321,0.358461917,0.721997236,0.999925768,-5.536646599
13381,7894485,,0.024664554,3.277227368,0.358441355,0.722012496,0.999925768,-5.536653113
13382,8090891,,-0.01779719,2.373163369,-0.358427991,0.722022413,0.999925768,-5.536657346
13383,8175254,,-0.014689863,2.538397211,-0.35839217,0.722048997,0.999925768,-5.536668692
13384,7899795, RN7SL122P ,0.013150518,2.986026416,0.358340858,0.722087077,0.999925768,-5.536684943
13385,7937007, FAM196A ,-0.016521428,2.307730955,-0.358327286,0.722097149,0.999925768,-5.53668924
13386,7902874, LRRC8C ,0.012906362,2.408232316,0.358298598,0.722118441,0.999925768,-5.536698325
13387,8070795, KRTAP12-1 ,0.016654416,2.489982904,0.358286259,0.722127598,0.999925768,-5.536702232
13388,8180404,,0.010240817,2.964085842,0.3582829,0.72213009,0.999925768,-5.536703295
13389,7906552, CASQ1 ,-0.017425799,2.150624995,-0.358282229,0.722130588,0.999925768,-5.536703507
13390,8073511,,0.026383595,2.695012489,0.358279411,0.72213268,0.999925768,-5.5367044
13391,8103516, RN7SKP105 ,-0.01654582,2.36656816,-0.358200801,0.722191022,0.999925768,-5.536729287
13392,8038109, FAM83E ,0.015430623,2.421602214,0.358179076,0.722207146,0.999925768,-5.536736164
13393,8180203,,0.014587204,2.654635748,0.358173559,0.722211241,0.999925768,-5.53673791
13394,8081032, RN7SKP61 ,-0.011128153,2.700275766,-0.358125039,0.722247252,0.999925768,-5.536753268
13395,8015741, PTGES3L-AARSD1 ,0.011562164,2.227323308,0.358089866,0.722273357,0.999925768,-5.536764399
13396,8107470, PTMA ,0.015929671,3.251233559,0.358035721,0.722313544,0.999925768,-5.536781532
13397,7924874, TRIM17 ,-0.010060108,2.232766999,-0.358020673,0.722324713,0.999925768,-5.536786293
13398,8061169, RNA5SP476 ,0.017812069,2.179810201,0.357993728,0.722344713,0.999925768,-5.536794819
13399,8033564, NDUFA7 ,0.01498407,2.542279296,0.357901654,0.722413054,0.999925768,-5.536823945
13400,7942381, ATG16L2 ,0.014560119,2.342092302,0.357891541,0.722420561,0.999925768,-5.536827143
13401,8037750, IGFL4 ,0.01600816,2.330762459,0.357821379,0.72247264,0.999925768,-5.536849332
13402,8087234, ARIH2OS ,0.022158236,2.463588983,0.357703041,0.722560482,0.999925768,-5.536886748
13403,8175539, LDOC1 ,-0.013012474,2.437330908,-0.357571426,0.722658184,0.999925768,-5.536928346
13404,8101723, NAP1L5 ,0.024655075,2.265457855,0.357562796,0.722664591,0.999925768,-5.536931073
13405,8112220, PDE4D ,0.011428339,2.128284133,0.357509213,0.722704369,0.999925768,-5.536948004
13406,7893814,,-0.104229199,1.919151426,-0.357506836,0.722706133,0.999925768,-5.536948755
13407,8035801, RNA5SP469 ,-0.009886526,2.910389213,-0.357454853,0.722744724,0.999925768,-5.536965178
13408,8148888, PPP1R16A ,0.015071531,2.315979399,0.357341606,0.722828798,0.999925768,-5.537000947
13409,8096032, PRDM8 ,-0.013788365,2.479201836,-0.35724895,0.722897588,0.999925768,-5.537030205
13410,8006509, UNC45B ,0.017574478,2.070254311,0.357182059,0.722947251,0.999925768,-5.537051322
13411,7894711,,0.043271785,2.83933323,0.35710968,0.72300099,0.999925768,-5.537074167
13412,8049079, C2orf57 ,-0.018533621,2.146950495,-0.357102567,0.723006271,0.999925768,-5.537076412
13413,8039892, KIR2DS5 ,0.020416094,2.644124141,0.357068266,0.723031739,0.999925768,-5.537087236
13414,7961306, PRB1 ,-0.032987458,2.556693302,-0.357046722,0.723047735,0.999925768,-5.537094035
13415,8166493, EIF2S3 ,-0.024495731,2.555492454,-0.357037418,0.723054644,0.999925768,-5.537096971
13416,8020549,,-0.01195017,2.39637049,-0.356999949,0.723082464,0.999925768,-5.537108793
13417,8169044, TCEAL3 ,0.026454742,2.14873814,0.356827187,0.723210744,0.999925768,-5.537163287
13418,7986195, SV2B ,0.022524772,2.259150437,0.356756657,0.723263117,0.999925768,-5.537185526
13419,8079415, RTP3 ,0.010077529,2.36048503,0.356727852,0.723284507,0.999925768,-5.537194608
13420,7976496, SERPINA3 ,-0.016719398,2.139047978,-0.356688722,0.723313565,0.999925768,-5.537206943
13421,8025301,,0.04023997,2.312540475,0.356653422,0.723339778,0.999925768,-5.53721807
13422,7893807,,-0.011202426,3.260234986,-0.356596257,0.723382229,0.999925768,-5.537236088
13423,7953715, NECAP1 ,0.024395718,2.109580849,0.356565941,0.723404743,0.999925768,-5.537245641
13424,8061497, LOC100134091 ,0.02987163,2.225286619,0.356565451,0.723405106,0.999925768,-5.537245796
13425,8081356,,0.027780594,2.036855837,0.356533602,0.723428758,0.999925768,-5.537255831
13426,7899595, MATN1-AS1 ,0.015466844,2.218843604,0.356508178,0.723447639,0.999925768,-5.537263842
13427,8139264, POLR2J3 ,-0.030320083,2.660292256,-0.356407347,0.723522521,0.999925768,-5.537295607
13428,7893269,,-0.040229414,2.33343807,-0.356330664,0.723579472,0.999925768,-5.537319758
13429,7896600,,-0.02598369,2.467868049,-0.356319278,0.723587928,0.999925768,-5.537323344
13430,7953603, C1S ,0.014572579,2.156499073,0.356316796,0.723589771,0.999925768,-5.537324125
13431,8024019, PTBP1 ,0.011492521,2.300703598,0.35628887,0.723610512,0.999925768,-5.537332919
13432,8074399, CLTCL1 ,-0.015133018,2.174666525,-0.356068042,0.723774527,0.999925768,-5.537402432
13433,7941707, RBM14 ,-0.026465736,2.162566474,-0.355966346,0.723850064,0.999925768,-5.53743443
13434,7964736, LOC100129940 ,-0.013517159,2.417849845,-0.355847942,0.723938015,0.999925768,-5.537471673
13435,7949896, LOC650293 ,-0.01786215,2.544355513,-0.355808267,0.723967486,0.999925768,-5.53748415
13436,7919405, RNU1-13P ,-0.067589215,2.051929178,-0.355776414,0.723991147,0.999925768,-5.537494166
13437,7894420,,0.05781478,1.864248677,0.35577045,0.723995577,0.999925768,-5.537496041
13438,8080619, RNA5SP133 ,0.009729342,2.820569096,0.355752323,0.724009043,0.999925768,-5.537501741
13439,7896491,,0.024342837,2.815573271,0.355649207,0.724085643,0.999925768,-5.537534157
13440,8156341, CENPP ,-0.016477507,2.145970673,-0.355629821,0.724100045,0.999925768,-5.53754025
13441,8005399, ALKBH5 ,-0.013571556,2.378085747,-0.355627755,0.724101579,0.999925768,-5.537540899
13442,8112724, RNU6-680P ,-0.022551715,2.270758485,-0.355605737,0.724117936,0.999925768,-5.537547819
13443,8076998, PLXNB2 ,-0.009795359,2.455103802,-0.355541866,0.724165385,0.999925768,-5.537567891
13444,7959772,,0.009451496,2.866030318,0.355521199,0.724180739,0.999925768,-5.537574385
13445,7897339, CAMTA1 ,-0.016313503,2.285315585,-0.355517686,0.724183348,0.999925768,-5.537575489
13446,7894514,,0.027620859,2.466690645,0.355515097,0.724185272,0.999925768,-5.537576302
13447,7972808, CARKD ,-0.010546752,2.476868092,-0.355370103,0.724292992,0.999925768,-5.53762185
13448,8074384, GSC2 ,0.018236761,2.41449295,0.355356581,0.724303038,0.999925768,-5.537626097
13449,7982514,,-0.013033599,3.138055123,-0.35514906,0.724457221,0.999925768,-5.537691253
13450,8123232, SLC22A1 ,-0.013091266,2.492596578,-0.355114292,0.724483055,0.999925768,-5.537702165
13451,8065403, CST3 ,0.008827671,2.771425256,0.355101729,0.724492389,0.999925768,-5.537706108
13452,7914851, CLSPN ,0.016239685,2.083589082,0.355077285,0.724510551,0.999925768,-5.537713779
13453,8021725, RN7SL551P ,-0.01608651,2.382219542,-0.354987142,0.724577531,0.999925768,-5.537742064
13454,8075720, APOL2 ,0.009889435,2.51692531,0.354829484,0.724694682,0.999925768,-5.537791517
13455,8009721, CDR2L ,0.018961863,2.121044409,0.354809665,0.724709409,0.999925768,-5.537797732
13456,8144279, CLN8 ,-0.014811286,2.675952536,-0.354805952,0.724712168,0.999925768,-5.537798896
13457,8048523, DNAJB2 ,-0.009104363,2.487027532,-0.354693283,0.724795894,0.999925768,-5.537834221
13458,7894226,,0.046015919,2.095571875,0.354683761,0.72480297,0.999925768,-5.537837206
13459,8040725, DPYSL5 ,0.012119234,2.216004731,0.354657258,0.724822665,0.999925768,-5.537845514
13460,7896102,,0.048613306,2.134376611,0.354652599,0.724826127,0.999925768,-5.537846974
13461,7941272, MALAT1 ,0.009917145,3.460243444,0.354650393,0.724827767,0.999925768,-5.537847666
13462,7952388, OR10G7 ,0.010718203,2.781541014,0.354605512,0.72486112,0.999925768,-5.537861732
13463,8134869, PCOLCE ,-0.012045878,2.550342741,-0.354581971,0.724878615,0.999925768,-5.53786911
13464,7916432, DHCR24 ,-0.011735558,2.281189807,-0.354527952,0.72491876,0.999925768,-5.537886037
13465,7932227, NMT2 ,0.01319028,2.220445097,0.354512811,0.724930012,0.999925768,-5.537890781
13466,7893640,,0.036697316,2.35408703,0.354507488,0.724933969,0.999925768,-5.537892449
13467,7894341,,0.078351997,1.776482959,0.354492448,0.724945146,0.999925768,-5.537897162
